id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
232,2,2010-03-17T11:40:00.000Z,4.3,32.2,11.75,0.95,0.99,0.19,1.46,1.1,0.45,,,,,,7.06,0.33,
233,2,2010-04-14T16:00:00.000Z,10.3,30.5,10.82,0.91,0.79,0.21,0.01,0.39,0.11,,,,,,,0.19,
234,2,2010-05-16T13:33:00.000Z,14.7,30.8,9.92,0.4,0.4,0.21,0.01,0.01,0.12,,,,,,8.14,0.25,
235,2,2010-06-11T19:55:00.000Z,17.6,30.9,8.75,0.85,0.67,0.04,0.13,0.01,0.06,,,,,,9.21,0.29,
236,2,2010-07-05T10:53:00.000Z,22.1,31.2,7.87,0.4,0.38,0.19,0.12,1.24,0.07,,,,,,,0.4,
237,2,2010-08-06T12:43:00.000Z,23.3,31.7,7.74,1.07,0.45,0.35,0.01,0.28,0.1,,,,,,12.99,0.84,
238,2,2010-09-06T13:11:00.000Z,20.2,32,8.81,1.53,0.5,0.18,0.01,0.58,0.29,,,,,,20.79,0.76,
239,2,2010-10-19T10:36:00.000Z,14,32.3,8.31,1.19,0.53,0.28,0.27,2.41,0.51,,,,,,6.38,0.92,
240,2,2010-11-16T16:15:00.000Z,10.8,32.5,9.75,3.22,0.87,0.2,0.46,0.83,0.3,,,,,,29.78,0.99,
241,2,2010-12-10T12:26:00.000Z,6.3,32.6,10.49,2.87,0.62,0.33,0.12,0.63,0.3,,,,,,15.63,0.87,
242,2,2011-01-06T12:22:00.000Z,2.9,32,10.49,3.06,0.77,0.69,0.74,0.3,0.28,1.26,,,,,12.25,0.77,
243,2,2011-02-07T12:05:00.000Z,1.3,31.6,11.49,3.76,1.61,0.89,2.05,0.01,0.19,2.46,,,,,,0.82,
244,2,2011-03-23T14:14:00.000Z,4.2,31.8,9.87,3.61,1.19,0.19,0.06,0.84,0.17,0.07,,,,,9.73,0.58,
245,2,2011-04-07T14:34:00.000Z,5.7,31,10.22,0.91,0.21,0.12,0.28,0.28,0.29,1.21,,,,,6.98,0.42,
246,2,2011-05-14T16:21:00.000Z,10.8,31,7.67,0.37,0.29,0.41,0.01,0.01,0.14,1.84,,,,,7.59,0.48,
247,2,2011-06-16T10:51:00.000Z,14.8,30.2,8.49,1.19,0.33,0.22,0.06,0.01,0.04,0.01,,,,,6.96,0.44,
248,2,2011-07-20T06:21:00.000Z,20.8,30.1,7.81,0.5,0.3,0.12,0.2,0.45,0.15,2.1,,,,,17.02,0.42,
249,2,2011-08-30T10:40:00.000Z,,,,1.47,0.76,0.48,0.01,0.86,0.1,0.01,,,,,8.28,0.3,
250,2,2011-08-31T10:40:00.000Z,19.7,31.1,6.45,0.99,0.39,0.3,0.11,1.45,0.08,0.75,,,,,,0.94,
251,2,2011-09-12T14:20:00.000Z,17.9,31,8.81,0.65,0.23,0.07,0.01,0.72,0.15,0.3,,,,,,0.32,
252,2,2011-10-18T14:48:00.000Z,,,,3.14,1.04,0.28,0.06,0.26,0.43,2.46,,,,,,0.76,
253,2,2011-10-23T14:04:00.000Z,15.7,31,8.83,1.93,0.84,0.24,0.01,1.36,0.01,0.01,,,,,6.29,0.47,
254,2,2011-11-26T14:23:00.000Z,10,31,9.21,2.22,0.49,0.06,0.11,0.29,0.22,0.01,,,,,,0.8,
255,2,2011-12-30T12:52:00.000Z,6.7,31.2,9.76,2.58,0.78,0.25,0.07,1.14,0.61,0.89,,,,,5.87,0.84,
256,2,2012-01-21T12:07:00.000Z,2.4,31.1,10.77,1.64,0.56,0.23,0.1,1.31,0.33,0.85,,,,,8.3,1.3,
257,2,2012-02-05T12:00:00.000Z,4.1,31.5,10.52,2.96,0.52,0.41,0.35,1.62,0.45,1.66,,,,,3.72,0.27,
258,2,2012-03-16T11:24:00.000Z,5.3,31.6,8.66,1.69,0.31,0.28,0.14,0.97,0.2,0.35,,,,,13.86,1.09,
259,2,2012-04-13T11:48:00.000Z,9.3,31.8,9.34,0.85,0.16,0.27,0.01,0.19,0.05,0.12,,,,,7.86,0.15,
260,2,2012-05-14T15:56:00.000Z,13.1,31.9,8.65,0.62,0.26,0.14,0.01,0.01,0.19,0.23,,,,,8.23,0.91,
261,2,2012-06-26T15:44:00.000Z,19.3,31.1,8.06,0.92,0.26,0.19,0.06,0.01,0.03,0.96,,,,,8.7,0.16,
262,2,2012-07-26T06:00:00.000Z,20.6,31.3,7.35,0.8,0.26,0.07,0.23,0.01,0.13,1.53,,,,,,0.26,
263,2,2012-08-21T06:37:00.000Z,19.8,31.4,7.34,0.33,0.17,0.24,0.07,0.01,0.23,2.11,,,,,11.94,0.6,
264,2,2012-09-06T14:37:00.000Z,21.2,31.4,7.15,1.24,0.36,0.03,0.08,0.23,0.28,1.91,,,,,12.47,0.74,
265,2,2012-10-24T13:18:00.000Z,14,31.7,7.55,2.01,0.96,0.32,0.06,0.18,0.42,0.25,,,,,13.17,0.81,
266,2,2012-11-11T14:08:00.000Z,10.6,32.2,8.83,4.56,1.13,0.37,1.99,1.33,0.58,2.21,,,,,16.13,0.63,
267,2,2012-12-29T14:46:00.000Z,6.2,32,,4.72,1.19,0.35,,,,,,,,,11.9,0.57,
268,2,2013-01-11T11:58:00.000Z,3.2,31.6,10.46,1,0.31,0.15,0.46,0.1,0.29,0.91,,,,,9.24,0.29,
269,2,2013-02-15T11:00:00.000Z,2.4,32.4,10.5,1.77,0.52,1.19,2.1,0.21,0.43,1.09,,,,,10.81,1.13,
270,2,2013-02-26T00:00:00.000Z,,,,0.33,0.15,0.17,3.47,0.97,0.51,1.75,,,,,10.35,0.72,
271,2,2013-03-18T12:05:00.000Z,3.9,32.3,10.66,5.07,1,0.45,0.66,0.22,0.2,1.43,,,,,9.95,0.86,
272,2,2013-04-10T16:20:00.000Z,8.1,32,9.89,2.01,0.63,0.35,0.33,0.16,0.01,0.2,,,,,9.08,0.39,
273,2,2013-05-17T14:14:00.000Z,12.9,31.9,8.81,0.4,0.16,0.31,0.01,0.19,0.1,0.13,,,,,14.8,0.29,
274,2,2013-06-20T09:10:00.000Z,16.6,31.1,7.88,0.48,0.18,0.12,0.06,0.15,0.12,2.6,,,,,5.71,0.25,
275,2,2013-07-22T14:09:00.000Z,25.2,30.6,6.61,0.85,0.43,0.23,1.38,0.13,0.11,1.63,,,,,5.86,0.25,
276,2,2013-08-20T13:30:00.000Z,21.3,30.9,7.84,0.66,0.17,0.1,0.72,0.01,0.01,0.42,,,,,16.02,0.29,
277,2,2013-09-06T12:17:00.000Z,20.4,31,6.41,1.3,0.53,0.14,0.34,0.01,0.02,0.51,,,,,17.68,0.87,
278,2,2013-10-23T15:40:00.000Z,14.9,31.7,6.71,3.18,0.6,0.25,0.01,0.01,0.25,0.19,,,,,13.7,0.4,
279,2,2013-11-05T11:33:00.000Z,12.3,32,7.31,5.23,1.25,0.12,0.07,0.1,0.25,0.6,,,,,12.77,0.41,
280,2,2013-12-20T14:12:00.000Z,3.5,31.7,,1.96,0.64,0.29,0.08,0.38,0.27,0.16,,,,,11.62,0.35,
281,2,2014-01-16T13:44:00.000Z,3,32,9.76,2.34,0.58,0.18,0.76,0.17,0.29,0.57,,,,,14.57,0.52,
282,2,2014-02-04T12:55:00.000Z,0.1,31.9,11.86,2.61,0.97,0.33,0.63,0.17,0.21,0.27,,,,,10.11,0.34,
283,2,2014-03-18T16:16:00.000Z,1.8,32.2,11.93,1.7,1,0.15,0.01,0.01,0.24,1.67,,,,,9.54,0.43,
284,2,2014-04-07T14:18:00.000Z,4.3,32.1,11.36,1.96,0.83,0.55,0.01,0.01,0.15,1.66,,,,,8.89,0.49,
285,2,2014-05-09T14:50:00.000Z,10.2,31.8,7.61,0.45,0.21,0.15,0.01,0.01,0.06,1.33,,,,,23.02,0.43,
286,2,2014-06-14T11:40:00.000Z,16.2,30.9,7.38,1.16,0.51,0.33,0.15,0.11,0.01,1.55,,,,,5.36,0.22,
287,2,2014-07-22T13:20:00.000Z,18.8,31.1,6.4,0.87,0.42,0.04,0.01,0.01,0.01,2.26,,,,,8.99,0.23,
288,2,2014-08-19T09:46:00.000Z,17.8,31.3,6.11,0.9,0.36,0.1,0.27,0.11,0.15,0.28,,,,,16.06,0.54,
289,2,2014-09-02T08:05:00.000Z,20.8,31.3,5.63,1.06,0.49,0.13,0.21,0.19,0.16,0.26,,,,,12.43,0.56,
290,2,2014-10-31T10:50:00.000Z,14.1,31.6,,1.94,1.03,0.26,0.01,0.01,0.16,0.15,,,,,5.84,0.38,
291,2,2014-12-15T12:17:00.000Z,6.6,31.9,9.77,6.28,1.31,0.33,0.81,0.2,0.27,0.38,,,,,14.32,0.71,
292,2,2015-01-21T14:38:00.000Z,1.6,31.7,11.05,5.47,1.26,0.48,0.01,0.01,0.26,0.01,,,,,11.1,0.54,
293,2,2015-02-08T12:48:00.000Z,0.3,32,11.47,4.31,1.03,0.71,2,0.3,0.32,1.38,,,,,6.1,0.62,
294,2,2015-03-20T16:50:00.000Z,0.5,32.8,12.45,12.14,1.81,0.57,0.05,0.01,0.05,0.01,,,,,15.24,0.75,
295,2,2015-04-16T15:42:00.000Z,8.2,32.3,10.07,0.33,0.14,0.21,0.01,0.14,0.01,0.33,,,,,8.99,0.37,
296,2,2015-05-02T14:00:00.000Z,7.4,32.5,9.57,0.34,0.13,0.39,0.01,0.24,0.05,1.89,,,,,9.96,0.37,
297,2,2015-06-12T10:44:00.000Z,14.8,31.4,7.88,0.64,0.38,0.11,0.01,0.18,0.01,1.39,,,,,11.35,0.32,
298,2,2015-07-19T17:00:00.000Z,20.4,31.1,7.03,0.74,0.28,0.14,0.09,0.01,0.09,1.39,,,,,10.32,0.23,
299,2,2015-08-18T05:30:00.000Z,22.6,29.8,5.63,0.52,0.26,0.07,0.19,0.01,0.22,0.28,,,,,7.65,0.39,
300,2,2015-09-16T11:49:00.000Z,19.6,31.5,5.54,1.76,0.59,0.09,0.01,0.13,0.33,1.32,,,,,10.71,0.64,
301,2,2015-10-21T09:02:00.000Z,14,31.5,6.38,3.33,1.44,0.48,0.01,0.01,0.12,0.64,,,,,13.34,0.46,
302,2,2015-11-02T14:30:00.000Z,13.4,31.8,6.29,3.99,1.36,0.3,0.6,0.24,0.36,2.88,,,,,18.24,1.07,
303,2,2015-12-12T15:49:00.000Z,8.6,31.7,9.53,3.72,0.98,0.22,0.01,0.01,0.12,0.1,,,,,9.71,0.57,
304,2,2016-01-15T14:04:00.000Z,5,31.8,9.91,4.21,1.82,0.12,0.01,0.01,0.23,0.2,,,,,7.8,0.68,
305,2,2016-02-23T11:45:00.000Z,2.4,31.5,10.99,4.75,0.99,0.28,0.01,0.19,0.27,0.01,,,,,9.63,0.58,
306,2,2016-03-06T13:00:00.000Z,3.9,32.1,10.66,6.06,0.94,0.3,0.01,0.01,0.44,0.15,,,,,8.08,0.55,
307,2,2016-04-18T11:51:00.000Z,6.5,31.9,9.81,2.92,0.62,0.2,2.46,0.54,0.31,2.19,,,,,10.32,0.48,
308,2,2016-05-19T13:45:00.000Z,13.3,31.4,8.46,1.62,0.47,0.19,0.01,0.01,0.16,0.28,,,,,8.82,0.47,
309,2,2016-06-22T11:50:00.000Z,19.4,31.6,6.65,0.66,0.25,0.12,0.05,0.01,0.1,0.65,,,,,8.69,0.48,
310,2,2016-07-26T06:00:00.000Z,21.7,31.7,6.72,0.72,0.36,0.21,0.2,0.34,0.19,2,,,,,8.47,0.41,
311,2,2016-08-23T13:40:00.000Z,21,31.9,7,0.57,0.24,0.13,0.01,0.22,0.18,0.2,,,,,9.1,0.54,
312,2,2016-09-27T14:51:00.000Z,17.4,32,7.44,5.6,1.7,0.34,0.13,0.6,0.36,0.1,,,,,10.66,0.78,
313,2,2016-10-27T11:54:00.000Z,13.5,31.8,6.65,3.74,1.94,0.36,0.09,0.79,0.42,3.46,,,,,12.51,0.77,
314,2,2016-11-08T10:39:00.000Z,12.9,32.2,7.78,3.01,1.02,0.41,1.08,1.41,0.77,4.13,,,,,11.94,0.95,
315,2,2016-12-07T15:04:00.000Z,8.8,32.3,9.07,7.62,2.27,0.32,0.01,0.12,0.55,0.14,,,,,11.89,0.92,
316,2,2017-01-20T11:25:00.000Z,3.5,32,,2.8,0.56,0.27,0.08,0.16,0.48,0.07,,,,,12.53,,
317,2,2017-02-19T13:03:00.000Z,3.1,32.2,,4.88,1.24,0.52,0.29,0.01,0.43,0.67,,,,,9.55,,
318,2,2017-03-21T17:18:00.000Z,4.5,32.7,11.04,1.72,0.33,0.07,2.08,0.68,0.35,0.6,,,,,9.99,,
319,2,2017-04-14T17:07:00.000Z,9.3,31.8,10.49,1.92,0.32,0.26,0.24,0.01,0.2,0.01,,,,,8.38,,
320,2,2017-05-10T14:23:00.000Z,10.7,30.5,9.63,1.22,0.44,0.24,0.21,0.01,0.21,2.4,0.31,29.48,10.89,0.32,,,11.2
321,2,2017-06-15T09:21:00.000Z,16.8,30.1,8.57,0.54,0.19,0.14,0.01,0.01,0.01,0.74,3.05,28.14,8.57,0.2,,,11.61
322,2,2017-07-26T16:08:00.000Z,18.3,31.5,7.68,0.9,0.3,0.26,0.09,0.85,0.07,2.12,1.2,43.65,10.89,0.56,,,12.08
323,2,2017-08-23T14:16:00.000Z,21.7,30.7,7.52,1.07,0.42,0.11,0.1,0.4,0.17,0.34,11.46,34.25,13.32,0.5,,,24.78
324,2,2017-09-25T11:17:00.000Z,17.5,31.2,8.92,0.79,0.17,0.09,0.01,0.01,0.16,1.81,0.01,31.85,9.67,0.4,,,9.67
325,2,2017-10-14T10:56:00.000Z,16.4,31.4,8.01,2.95,0.69,0.22,0.11,0.23,0.3,0.47,5.21,53.32,10.94,0.52,,,16.14
326,2,2017-11-01T09:52:00.000Z,13.8,31,7.74,3.75,0.95,0.68,0.26,0.17,0.43,0.42,5.67,36.63,12.51,0.59,,,18.18
327,2,2017-12-03T09:36:00.000Z,7.5,31.5,,2.74,0.64,0.34,0.89,0.4,0.61,1.12,0.09,35.57,12.82,0.58,,,12.9
328,2,2018-01-16T10:47:00.000Z,1.9,32,10.844,0.93,0.34,0.34,3.12,0.45,0.31,1.5,2,29.75,12.834,0.56,,,14.84
329,2,2018-02-24T11:12:00.000Z,3.6,31.6,11.2447,4.12,1.3,0.71,0.5,0.19,0.16,0.38,6.56,53.95,17.289,0.75,12.8,0.701,23.85
330,2,2018-03-29T15:37:00.000Z,4.8,31.7,12.138,0.57,0.88,0.34,0.2,0.01,0.06,1.84,3.67,56.8,11.227,0.14,14.7,0.535,14.9
331,2,2018-04-27T15:34:00.000Z,9,31.5,10.266,0.93,0.34,0.21,0.12,0.14,0.09,3.87,2.52,31.56,11.303,0.23,10,0.462,13.82
332,2,2018-05-08T11:05:00.000Z,11.5,31.4,9.1282,0.91,0.21,0.16,0.06,0.62,0.07,1.43,3.84,27.92,10.92,0.15,9.31,0.538,14.76
333,2,2018-06-20T12:28:00.000Z,19.7,31.1,8.057,0.65,0.25,0.34,0.05,0.01,0.04,0.68,3.04,37.2,8.53,0.41,10.2,0.774,11.57
334,2,2018-07-24T10:50:00.000Z,21,31.3,7.6129,1.15,0.15,0.52,0.01,0.34,0.01,0.47,3.72,40.51,12.58,0.24,7.06,0.643,16.3
335,2,2018-08-21T16:59:00.000Z,19.4,31.2,8.5646,2.55,0.68,0.29,0.01,0.01,0.16,0.89,3.93,43.19,9.926,0.62,12.8,0.678,13.85
336,2,2018-09-14T11:16:00.000Z,18.9,31.5,8.3457,1.73,0.42,0.12,0.01,0.01,0.15,0.2,3.82,28.3,10.845,0.28,7.3,0.3,14.67
337,2,2018-11-01T15:29:00.000Z,12.8,31.5,8.7944,4.79,0.89,0.35,0.1,0.01,0.38,1.49,5.17,60.15,14.072,0.25,10.8,0.819,19.24
338,2,2018-11-18T13:17:00.000Z,9.4,31.5,9.1924,5.13,1.33,0.41,0.09,0.01,0.28,1.23,6.2,58.54,10.812,0.61,10.6,0.945,17.02
339,2,2018-12-01T10:38:00.000Z,5.8,31,9.6482,3.6,0.74,0.16,0.24,0.1,0.18,0.45,4.36,37.7,9.883,0.54,11,1.56,14.24
340,2,2019-01-18T10:38:00.000Z,2.4,31.5,10.9139,4.06,0.48,0.16,1.05,0.48,0.36,0.36,3.74,38.24,16.2,0.31,6.74,0.437,19.94
341,2,2019-02-23T09:55:00.000Z,1.7,31.3,11.5669,4.75,0.67,0.31,0.14,0.57,0.01,0.5,5.4,62.77,19,0.18,7.42,0.463,24.4
342,2,2019-03-14T15:16:00.000Z,1.7,31.3,11.5669,5.06,0.11,0.2,0.19,0.29,0.1,1.37,5.24,55.52,9.28,0.4,9.18,0.578,14.52
343,2,2019-04-25T15:11:00.000Z,8.9,31.8,9.8748,1.29,0.15,0.04,0.24,0.18,0.13,0.7,2.28,21.93,8.82,0.21,5.08,0.187,11.1
344,2,2019-05-09T11:06:00.000Z,11.2,31.6,9.2598,1.16,0.47,0.17,0.18,0.59,0.07,0.19,5.19,48.43,12.538,0.31,8.89,0.37,17.72
345,2,2019-06-10T09:38:00.000Z,16.7,30,8.0756,0.51,0.16,0.11,0.01,0.01,0.01,0.08,1.64,17.42,8.86,0.24,11.8,0.131,10.5
346,2,2019-07-24T13:05:00.000Z,19.7,30.1,6.8874,2.27,0.7,0.27,0.06,0.01,0.04,2.35,3.31,32.4,15.2,0.42,10.4,0.605,18.51
347,2,2019-09-03T13:25:00.000Z,20.5,31,3.6333,1.78,0.34,0.12,0.13,0.01,0.14,2.19,3.11,36.42,8.42,0.39,10.3,0.854,11.53
348,2,2019-10-14T11:49:00.000Z,14,31.5,,8.73,1.02,0.27,0.24,0.27,0.34,3.6,6.85,56.43,8.52,0.47,12.5,1.07,15.37
349,2,2019-11-02T15:09:00.000Z,13.9,31.2,8.8029,3.01,0.93,0.34,0.01,0.01,0.23,0.01,4.19,52.22,16.1,0.57,12.8,0.778,20.29
350,2,2019-12-26T13:18:00.000Z,4.4,31.4,10.7394,6.97,0.76,0.13,0.06,0.14,0.26,0.01,3.82,40.38,7.31,0.43,11.8,1.02,11.13
351,2,2020-01-22T09:02:00.000Z,3.9,31.7,10.4378,8.86,1.03,0.14,0.26,0.19,0.48,0.2,4.78,42.33,9.07,0.73,7.29,0.476,13.85
352,2,2020-02-25T13:53:00.000Z,4.2,32.1,11.3862,8.99,0.87,0.19,2.12,0.19,0.39,2.45,10.06,73.75,10.6,0.75,9.51,0.644,20.66
353,2,2020-03-12T13:27:00.000Z,5.3,31.9,10.2937,1.81,0.37,0.2,0.01,0.18,0.15,0.28,3.68,32.33,7.71,0.25,7.05,0.447,11.39
354,2,2020-04-15T13:57:00.000Z,7.8,31.5,10.3262,4.13,0.58,0.55,0.01,0.01,0.07,0.47,2.61,42.56,7.04,0.34,7.39,0.656,9.65
355,2,2020-05-21T11:09:00.000Z,11.4,31.2,9.0618,0.87,0.27,0.05,0.01,0.01,0.01,0.63,1.92,22.5,6.61,0.49,7.42,0.561,8.53
356,2,2020-06-16T12:35:00.000Z,15.2,31.3,8.581,2.11,0.11,0.19,0.01,0.01,0.01,0.05,3.85,43.75,7.35,0.42,9.71,0.558,11.2
357,2,2020-07-23T12:37:00.000Z,22.9,31.1,7.404,0.98,0.19,0.49,0.05,0.39,0.01,1.8,3.16,34.6,11.5,0.32,10.1,0.386,14.66
358,2,2020-08-23T11:55:00.000Z,20.7,31.5,8.0757,0.97,0.26,0.78,0.01,0.01,0.06,1.6,2.57,32.58,10.2,0.48,8.24,0.574,12.77
359,2,2020-09-09T07:43:00.000Z,20.3,31.5,7.2481,0.72,0.17,0.15,0.01,0.01,0.1,1.11,2.49,23.86,6.78,0.37,7.47,0.44,9.27
360,2,2020-10-22T10:47:00.000Z,15.3,31.8,7.6697,1.86,0.51,0.39,0.01,0.14,0.24,0.66,3.12,40.74,9.67,0.67,11.5,0.717,12.79
361,2,2020-11-09T10:55:00.000Z,11.9,31.7,8.6356,2.71,1.07,0.3,0.08,0.16,0.24,0.35,5.08,37.25,9.66,0.62,9.53,0.55,14.74
362,2,2020-12-12T14:50:00.000Z,6.9,31.3,9.633,3.02,0.91,0.25,0.2,0.13,0.19,0.14,3.61,31.78,9.17,0.41,10.1,0.411,12.78
363,2,2021-01-13T14:09:00.000Z,5,31.8,10.5514,5.77,0.42,0.15,0.06,0.12,0.39,0.21,3.49,36.5,7.94,0.476,7.53,0.722,11.43
364,2,2021-02-11T08:53:00.000Z,2,31.6,11.1841,4.52,0.42,0.06,0.1,0.4,0.21,0.01,4.19,35.67,9.5,0.438,9.76,0.442,13.69
365,2,2021-03-17T14:56:00.000Z,3.1,31.8,10.9418,1.61,0.28,0.13,0.01,0.18,0.13,0.27,3.57,32.34,9.02,0.382,13.4,0.51,12.59
366,2,2021-04-19T16:13:00.000Z,7.8,31.9,9.7443,2.06,0.56,0.12,0.01,0.18,0.14,1.4,5.48,42.77,11,0.502,12,1.03,16.48
367,2,2021-05-07T10:26:00.000Z,10.3,31.9,9.2455,1.61,0.52,0.33,0.12,0.13,0.13,2.11,4.45,36.46,11.3,0.621,14.1,0.602,15.75
368,2,2021-06-17T07:52:00.000Z,17.5,31.7,8.167,0.96,0.24,0.21,0.01,0.12,0.08,0.18,2.93,28.08,11.7,0.142,11.1,0.224,14.63
369,2,2021-07-15T12:52:00.000Z,19.4,31.5,6.8364,1.14,0.26,0.56,0.01,0.01,0.01,2.98,3.44,36.62,9.19,0.397,9.97,0.674,12.63
370,2,2021-08-25T11:02:00.000Z,21.3,31.3,7.5946,0.83,0.47,0.25,0.16,0.01,0.27,1.49,2.92,36.82,12.8,0.68,11.99,0.621,15.72
371,2,2021-09-20T10:32:00.000Z,18.6,31.4,8.1606,1.52,0.36,0.18,0.08,0.14,0.14,1.03,2.2,28.52,11.2,0.436,9.55,0.431,13.4
372,2,2021-10-15T15:54:00.000Z,17.6,31.3,8.082,2.18,0.71,0.28,0.01,0.01,0.28,0.16,3.86,43.17,8.52,0.793,8.94,0.957,12.38
373,2,2021-11-17T13:42:00.000Z,11.5,31.6,8.6005,2.92,0.62,0.2,0.01,0.14,0.36,0.06,2.82,29.74,6.73,0.733,6.81,0.714,9.55
374,2,2021-12-08T13:35:00.000Z,7.9,31.8,9.1151,2.68,0.2,0.28,0.05,0.21,0.38,0.49,4.52,38.29,8.64,0.796,8.35,0.755,13.16
375,2,2022-01-25T09:34:00.000Z,1.9,31.88,10.98,4.4,0.81,0.32,0.08,0.25,0.26,0.12,6.19,50.09,9.05,0.53,9.97,0.66,15.24
376,2,2022-02-11T11:15:00.000Z,2.4,31.98,10.96,3.99,0.46,0.23,0.34,0.39,0.31,0.33,3.76,35.23,5.84,0.61,8.83,0.62,9.6
